# xout	st_am	st_am2	st_am3	st_am4	st_am5	st_am6	st_am7	st_am8	st_am9	st_atm	st_atm2
    162.0189209     15.6505508      3.8455520      1.5813693      1.2113439      0.9815130      0.8274823      0.7211454      0.9869725     18.0719261      2.8195117     16.9372177
    162.1021729     15.6501827      3.8481400      1.5834171      1.2114989      0.9787034      0.8211660      0.7142844      0.9842416     18.0986176      2.8224885     16.9810753
    162.1854248     15.6504059      3.8514845      1.5877930      1.2165703      0.9848603      0.8276848      0.7202076      0.9902626     18.1260395      2.8255503     17.0226841
    162.2686920     15.6508942      3.8549621      1.5920010      1.2209005      0.9894155      0.8321742      0.7240158      0.9947432     18.1538658      2.8286526     17.0636158
    162.3519440     15.6515474      3.8584795      1.5956101      1.2238202      0.9917356      0.8339962      0.7253662      0.9970233     18.1820431      2.8317831     17.1051083
    162.4352112     15.6524324      3.8621089      1.5988379      1.2258635      0.9929193      0.8349869      0.7262862      0.9982193     18.2106628      2.8347981     17.1469707
    162.5184631     15.6535425      3.8658075      1.6013801      1.2260017      0.9904573      0.8309192      0.7221215      0.9958494     18.2397099      2.8377781     17.1891537
    162.6017151     15.6551876      3.8700681      1.6050402      1.2280571      0.9911494      0.8307601      0.7216315      0.9965432     18.2695160      2.8407919     17.2320118
    162.6849670     15.6574144      3.8749325      1.6097375      1.2314487      0.9934697      0.8323187      0.7226505      0.9988303     18.3001175      2.8438656     17.2756386
    162.7682343     15.6602192      3.8803997      1.6151980      1.2352215      0.9955882      0.8331167      0.7227112      1.0009153     18.3315220      2.8470457     17.3198395
    162.8514862     15.6638126      3.8867822      1.6222636      1.2406358      0.9994264      0.8356794      0.7242160      1.0046686     18.3638401      2.8505187     17.3649960
    162.9347534     15.6685247      3.8945863      1.6323943      1.2494000      1.0066016      0.8414358      0.7282599      1.0116483     18.3972664      2.8538589     17.4110699
    163.0180054     15.6754875      3.9055231      1.6509460      1.2695109      1.0259228      0.8583105      0.7410152      1.0303926     18.4322701      2.8572228     17.4579449
    163.1012573     15.6887674      3.9255595      1.6946341      1.3279589      1.0904421      0.9181397      0.7876071      1.0939417     18.4708500      2.8608658     17.5064621
    163.1845093     15.7016706      3.9446309      1.7342424      1.3802367      1.1469953      0.9707085      0.8284520      1.1501809     18.5100117      2.8912621     17.5653362
    163.2677612     15.7095022      3.9555893      1.7485471      1.3944570      1.1594092      0.9805873      0.8351722      1.1625768     18.5477142      2.9242449     17.6254501
    163.3510284     15.7139425      3.9608388      1.7438601      1.3813374      1.1417437      0.9624525      0.8201051      1.1453615     18.5849152      2.9274089     17.6749115
    163.4342804     15.7138042      3.9587219      1.7159642      1.3330159      1.0835626      0.9064788      0.7760172      1.0877535     18.6210518      2.9036853     17.7147350
    163.5175476     15.7171850      3.9614067      1.6996326      1.3025944      1.0481334      0.8744442      0.7526551      1.0524563     18.6599617      2.8769534     17.7538681
    163.6007996     15.7266102      3.9727042      1.7052000      1.3041059      1.0487230      0.8758907      0.7550958      1.0530100     18.7029324      2.8796973     17.8049507
    163.6840668     15.7386093      3.9874699      1.7166967      1.3114135      1.0532451      0.8786593      0.7569296      1.0574535     18.7486725      2.8827181     17.8578854
    163.7673187     15.7529163      4.0052123      1.7313564      1.3204608      1.0578102      0.8799483      0.7565519      1.0619478     18.7973289      2.8861032     17.9149418
    163.8505707     15.7698889      4.0264592      1.7495123      1.3319447      1.0640726      0.8824926      0.7570828      1.0680913     18.8495655      2.8904457     17.9848385
    163.9338226     15.7901134      4.0520678      1.7721769      1.3472486      1.0741717      0.8892022      0.7615435      1.0780219     18.9062176      2.8970022     18.0705948
    164.0170746     15.8141727      4.0829344      1.7997196      1.3658389      1.0865245      0.8974848      0.7670771      1.0901674     18.9683132      2.9041748     18.1623363
    164.1003418     15.8430347      4.1204901      1.8332090      1.3879688      1.1006944      0.9063354      0.7726454      1.1041220     19.0373192      2.9101734     18.2517662
    164.1835938     15.8780909      4.1668420      1.8744644      1.4143630      1.1163466      0.9142196      0.7762451      1.1195575     19.1153851      2.9150460     18.3390465
    164.2668610     15.9216967      4.2255301      1.9273494      1.4483895      1.1375827      0.9270715      0.7841485      1.1405168     19.2058010      2.9206755     18.4291134
    164.3501129     15.9773417      4.3016949      1.9970467      1.4930851      1.1660134      0.9455733      0.7964041      1.1686037     19.3135681      2.9311452     18.5336113
    164.4333801     16.0511112      4.4041452      2.0927713      1.5537332      1.2039785      0.9699479      0.8123656      1.2061698     19.4470367      2.9405403     18.6549187
    164.5166168     16.1552048      4.5500417      2.2340572      1.6437539      1.2601742      1.0059627      0.8359664      1.2618146     19.6209450      2.9499683     18.7929802
    164.5998840     16.3233204      4.7841768      2.4742575      1.8108655      1.3780543      1.0919549      0.8969730      1.3786836     19.8679237      2.9613862     18.9697742
    164.6831360     16.6065140      5.1705832      2.8824291      2.0973213      1.5669053      1.2211610      0.9864811      1.5665450     20.2479019      3.0115600     19.2359695
    164.7664032     17.2680969      6.0105410      3.7802215      2.8070903      2.0512912      1.5199004      1.1714251      2.0468731     20.9920177      3.1048834     19.6139603
    164.8496552     18.1665421      7.1182370      4.9596486      3.7913218      2.7445343      1.9555563      1.4359174      2.7428627     21.9481430      3.3057570     20.2897987
    164.9329071     18.5407887      7.5868311      5.4319844      4.1464128      2.9563882      2.0680418      1.4963992      2.9573362     22.4080296      3.6127882     21.0502052
    165.0161743     18.4714737      7.4929829      5.2728004      4.0013027      2.8454261      1.9896252      1.4430190      2.8480041     22.3987560      3.8677764     21.6436405
    165.0994263     17.8909817      6.7728701      4.4230938      3.2788787      2.3380239      1.6760752      1.2535194      2.3422325     21.8731480      3.7139103     21.3903542
    165.1826782     17.1583328      5.8726273      3.3730910      2.3777156      1.6982471      1.2764755      1.0145489      1.7003700     21.1961060      3.3983860     20.8660736
    165.2659302     16.9639587      5.6172152      3.0142260      2.0993655      1.5302123      1.1818421      0.9589695      1.5314708     21.0214939      3.0815532     20.3460140
    165.3491974     17.0323200      5.7044320      3.0178349      2.0840895      1.5193216      1.1742432      0.9530503      1.5201735     21.1478615      3.0620987     20.3515739
    165.4324493     17.3044624      6.0651693      3.2871416      2.2241480      1.5910642      1.2127970      0.9757756      1.5913463     21.5361404      3.0767977     20.5605526
    165.5157166     17.9402752      6.8849807      4.0011182      2.6269958      1.7918297      1.3143002      1.0330658      1.7903485     22.3377304      3.1261487     20.9524879
    165.5989685     19.8534679      9.1722136      6.2171135      4.2375407      2.7814825      1.8506434      1.3220572      2.7700436     24.2765884      3.2584631     21.7377224
    165.6822357     22.5883579     12.3668032      9.3932095      6.7120323      4.3699193      2.7445450      1.7988105      4.3654184     26.8965855      4.4277315     23.9829979
    165.7654877     23.6611404     13.6470661     10.6586409      7.6217742      4.8995795      3.0314515      1.9531531      4.9007263     28.0045948      5.8135724     26.4971695
    165.8487244     23.2898407     13.2028522     10.2402086      7.3399544      4.7413216      2.9516108      1.9098378      4.7461901     27.6680355      6.0848041     27.2848873
    165.9319916     21.1723709     10.7184830      7.8000169      5.4918032      3.5806105      2.3129337      1.5686876      3.5893941     25.6817112      5.0755577     25.7456093
    166.0152435     18.4619789      7.5406818      4.6921158      3.1112747      2.0705891      1.4751757      1.1283222      2.0737953     23.1160736      3.6986027     23.3594952
    166.0985107     17.3779373      6.1874547      3.4716029      2.3672254      1.7016727      1.3034346      1.0429554      1.7034200     21.9262867      3.3138115     21.9799232
    166.1817627     16.8931179      5.5472898      2.9517531      2.0903292      1.5651958      1.2328440      1.0025464      1.5669326     21.3409710      3.1496069     21.2247219
    166.2650299     16.6029930      5.1565619      2.6489758      1.9220026      1.4705225      1.1754690      0.9654011      1.4724745     20.9993496      3.0949728     20.8073807
    166.3482819     16.4032497      4.8873448      2.4396596      1.7908647      1.3797854      1.1072598      0.9151103      1.3818961     20.7853508      3.0706434     20.6020470
    166.4315338     16.2667084      4.7055640      2.3115923      1.7234625      1.3440486      1.0848894      0.8989660      1.3458614     20.6523342      3.0550017     20.4737587
    166.5147858     16.1724167      4.5823679      2.2345245      1.6968982      1.3457179      1.0978241      0.9113449      1.3478146     20.5728607      3.0464082     20.3938637
    166.5980530     16.0958748      4.4841843      2.1639578      1.6584830      1.3262475      1.0889947      0.9075017      1.3286093     20.5250683      3.0514376     20.3694496
    166.6813049     16.0308018      4.4022317      2.0951502      1.6100972      1.2922671      1.0669444      0.8942440      1.2950664     20.4994221      3.0521667     20.3642731
    166.7645569     15.9696226      4.3257947      2.0139954      1.5326272      1.2192703      1.0043786      0.8475237      1.2225791     20.4883060      3.0493491     20.3646336
    166.8478241     15.9222116      4.2688284      1.9537703      1.4754874      1.1659008      0.9576551      0.8118847      1.1694447     20.4934845      3.0395036     20.3476830
